count;codanomal
1;Q249Q897Q911
3;Q249Q899
1;Q249Q900
10;Q249Q909
1;Q249Q914
3;Q249Q917
1;Q249Q969
2;Q249Q999
65;Q250
1;Q250Q255
1;Q250Q401
1;Q250Q544
1;Q250Q558
2;Q250Q792
25;Q251
2;Q251Q254
1;Q251Q430
1;Q251Q669
1;Q251Q778Q779
1;Q251Q909
2;Q251Q969
1;Q251Q999
1;Q252
1;Q253Q256Q878
8;Q254
1;Q254Q501
1;Q254Q790
2;Q255
1;Q255Q870
2;Q256
2;Q257
1;Q257Q378Q664
1;Q257Q601
1;Q257Q638
1;Q257Q716
11;Q258
3;Q259
2;Q261
1;Q261Q552
1;Q262Q288
1;Q264Q422Q423Q661
3;Q268
1;Q268Q359
1;Q268Q893
2;Q269
75;Q270
1;Q270Q303Q308
1;Q270Q336Q423Q639Q769
1;Q270Q336Q614
1;Q270Q336Q713Q723
1;Q270Q353
1;Q270Q369
1;Q270Q383
1;Q270Q386Q628
1;Q270Q401Q795
1;Q270Q410
1;Q270Q423
1;Q270Q435
1;Q270Q530Q660Q683Q724
1;Q270Q531
1;Q270Q564Q661
1;Q270Q600
1;Q270Q600Q690
1;Q270Q623
1;Q270Q660
1;Q270Q664
1;Q270Q668
1;Q270Q690
1;Q270Q719Q740Q748Q790
1;Q270Q793
1;Q270Q829
1;Q272Q604
1;Q274Q648
3;Q279
1;Q279Q410Q601
1;Q279Q688
1;Q279Q828
1;Q280
1;Q281
1;Q282
1;Q283
2;Q288
3;Q289
1;Q289Q399Q912
4;Q300
1;Q300Q351Q699Q749
1;Q300Q665
1;Q300Q669
1;Q301
1;Q302
1;Q302Q379
1;Q302Q435Q525
1;Q302Q560Q897
2;Q308
1;Q308Q336Q613Q645Q668
1;Q308Q681
4;Q309
2;Q313
3;Q318
1;Q319
1;Q321
12;Q330
3;Q332
1;Q333Q532Q549Q668Q675
1;Q334
13;Q336
1;Q336Q390
1;Q336Q390Q600Q613
1;Q336Q422Q642
1;Q336Q423Q601Q613
5;Q336Q601
2;Q336Q601Q602
1;Q336Q601Q897
2;Q336Q604
1;Q336Q606
1;Q336Q613
2;Q336Q614
1;Q336Q620
2;Q336Q639
1;Q336Q642Q649
1;Q336Q668Q669
1;Q336Q749Q909
1;Q336Q766Q779Q789
2;Q336Q771
1;Q336Q774
8;Q336Q790
1;Q336Q795
1;Q336Q897
1;Q338Q422Q559Q639Q660
1;Q338Q429Q528Q529Q564
1;Q339
1;Q340Q899
1;Q341
10;Q351
2;Q351Q360
2;Q353
1;Q353Q371
8;Q355
2;Q355Q369
1;Q355Q660Q699
1;Q357Q668
90;Q359
5;Q359Q360
9;Q359Q369
1;Q359Q369Q564Q752
1;Q359Q369Q699
1;Q359Q378
3;Q359Q379
7;Q359Q380
1;Q359Q380Q709
1;Q359Q385
1;Q359Q459Q669Q699Q748
1;Q359Q549
1;Q359Q668Q699
1;Q359Q669
1;Q359Q674
1;Q359Q719Q729Q897
1;Q359Q749
1;Q359Q752
1;Q359Q870
1;Q359Q917
1;Q359Q999
6;Q360
1;Q360Q370
1;Q360Q379
5;Q361
1;Q361Q897
48;Q369
5;Q369Q379
2;Q369Q380
1;Q369Q564Q699Q917
1;Q369Q664
1;Q369Q699Q913
1;Q369Q897Q999
1;Q369Q913
6;Q370
1;Q370Q380
1;Q370Q699
3;Q371
1;Q372
1;Q372Q660Q699
3;Q374
1;Q374Q620
1;Q374Q753
1;Q374Q916Q917
10;Q375
20;Q378
35;Q379
1;Q379Q380
1;Q379Q423
1;Q379Q668Q669Q740
1;Q379Q681
1;Q379Q699Q709
1;Q379Q749
1;Q379Q792
31;Q380
1;Q380Q385
1;Q380Q651
216;Q381
1;Q381Q523
1;Q381Q531Q690
1;Q381Q539
1;Q381Q542Q600
1;Q381Q558
2;Q381Q651
1;Q381Q668
1;Q381Q670
1;Q381Q670Q672
1;Q381Q676
1;Q381Q690Q692Q701Q702
1;Q381Q690Q699
1;Q381Q699
1;Q381Q819
1;Q381Q828
2;Q381Q833
2;Q382
8;Q383
1;Q383Q699
1;Q383Q897
1;Q385
1;Q385Q749
6;Q386
20;Q390
1;Q390Q391Q437Q438Q523
1;Q390Q410Q430Q433
1;Q390Q421
1;Q390Q422
1;Q390Q422Q435Q549
1;Q390Q423
1;Q390Q627
1;Q390Q660
1;Q390Q713Q740
1;Q390Q750
1;Q390Q790
1;Q390Q829
1;Q390Q899
1;Q390Q909
1;Q390Q910
13;Q391
1;Q391Q541
1;Q391Q668
1;Q391Q793
1;Q395Q649
3;Q399
1;Q399Q459Q651Q669Q681
1;Q399Q913Q917
1;Q400
2;Q401
1;Q402
1;Q403Q793
1;Q408
1;Q408Q897
30;Q410
1;Q410Q423Q909
1;Q410Q451
2;Q410Q909
